#;approach;throughput;slice
18174;Proposed;null;QoS 2
18175;Proposed;null;QoS 2
18176;Proposed;null;QoS 2
18177;Proposed;null;QoS 2
18178;Proposed;null;QoS 2
18179;Proposed;null;QoS 2
18180;Proposed;null;QoS 2
18181;Proposed;null;QoS 2
18182;Proposed;null;QoS 2
18183;Proposed;null;QoS 2
18184;Proposed;null;QoS 2
18185;Proposed;null;QoS 2
18186;Proposed;null;QoS 2
18187;Proposed;null;QoS 2
18188;Proposed;null;QoS 2
18189;Proposed;null;QoS 2
18190;Proposed;null;QoS 2
18191;Proposed;null;QoS 2
18192;Proposed;null;QoS 2
18193;Proposed;null;QoS 2
18194;Proposed;null;QoS 2
18195;Proposed;null;QoS 2
18196;Proposed;null;QoS 2
18197;Proposed;null;QoS 2
18198;Proposed;null;QoS 2
18199;Proposed;null;QoS 2
18200;Proposed;null;QoS 2
18201;Proposed;null;QoS 2
18202;Proposed;null;QoS 2
18203;Proposed;null;QoS 2
18204;Proposed;null;QoS 2
18205;Proposed;null;QoS 2
18206;Proposed;null;QoS 2
18207;Proposed;null;QoS 2
18208;Proposed;null;QoS 2
18209;Proposed;null;QoS 2
18210;Proposed;null;QoS 2
18211;Proposed;null;QoS 2
18212;Proposed;null;QoS 2
18213;Proposed;null;QoS 2
18214;Proposed;null;QoS 2
18215;Proposed;null;QoS 2
18216;Proposed;null;QoS 2
18217;Proposed;null;QoS 2
18218;Proposed;null;QoS 2
18219;Proposed;null;QoS 2
18220;Proposed;null;QoS 2
18221;Proposed;null;QoS 2
18222;Proposed;null;QoS 2
18223;Proposed;null;QoS 2
18224;Proposed;null;QoS 2
18225;Proposed;null;QoS 2
18226;Proposed;null;QoS 2
18227;Proposed;null;QoS 2
18228;Proposed;null;QoS 2
18229;Proposed;null;QoS 2
18230;Proposed;null;QoS 2
18231;Proposed;null;QoS 2
18232;Proposed;null;QoS 2
18233;Proposed;null;QoS 2
18234;Proposed;null;QoS 2
18235;Proposed;null;QoS 2
18236;Proposed;null;QoS 2
18237;Proposed;null;QoS 2
18238;Proposed;null;QoS 2
18239;Proposed;null;QoS 2
18240;Proposed;null;QoS 2
18241;Proposed;null;QoS 2
18242;Proposed;null;QoS 2
18243;Proposed;null;QoS 2
18244;Proposed;null;QoS 2
18245;Proposed;null;QoS 2
18246;Proposed;null;QoS 2
18247;Proposed;null;QoS 2
18248;Proposed;null;QoS 2
18249;Proposed;null;QoS 2
18250;Proposed;null;QoS 2
18251;Proposed;null;QoS 2
18252;Proposed;null;QoS 2
18253;Proposed;null;QoS 2
18254;Proposed;null;QoS 2
18255;Proposed;null;QoS 2
18256;Proposed;null;QoS 2
18257;Proposed;null;QoS 2
18258;Proposed;null;QoS 2
18259;Proposed;null;QoS 2
18260;Proposed;null;QoS 2
18261;Proposed;null;QoS 2
18262;Proposed;null;QoS 2
18263;Proposed;null;QoS 2
18264;Proposed;null;QoS 2
18265;Proposed;null;QoS 2
18266;Proposed;null;QoS 2
18267;Proposed;null;QoS 2
18268;Proposed;null;QoS 2
18269;Proposed;null;QoS 2
18270;Proposed;null;QoS 2
18271;Proposed;null;QoS 2
18272;Proposed;null;QoS 2
18273;Proposed;null;QoS 2
18274;Proposed;null;QoS 2
18275;Proposed;null;QoS 2
18276;Proposed;null;QoS 2
18277;Proposed;null;QoS 2
18278;Proposed;null;QoS 2
18279;Proposed;null;QoS 2
18280;Proposed;null;QoS 2
18281;Proposed;null;QoS 2
18282;Proposed;null;QoS 2
18283;Proposed;null;QoS 2
18284;Proposed;null;QoS 2
18285;Proposed;null;QoS 2
18286;Proposed;null;QoS 2
18287;Proposed;null;QoS 2
18288;Proposed;null;QoS 2
18289;Proposed;null;QoS 2
18290;Proposed;null;QoS 2
18291;Proposed;null;QoS 2
18292;Proposed;null;QoS 2
18293;Proposed;null;QoS 2
18294;Proposed;null;QoS 2
18295;Proposed;null;QoS 2
18296;Proposed;null;QoS 2
18297;Proposed;null;QoS 2
18298;Proposed;null;QoS 2
18299;Proposed;null;QoS 2
18300;Proposed;null;QoS 2
18301;Proposed;null;QoS 2
18302;Proposed;null;QoS 2
18303;Proposed;null;QoS 2
18304;Proposed;null;QoS 2
18305;Proposed;null;QoS 2
18306;Proposed;null;QoS 2
18307;Proposed;null;QoS 2
18308;Proposed;null;QoS 2
18309;Proposed;null;QoS 2
18310;Proposed;null;QoS 2
18311;Proposed;null;QoS 2
18312;Proposed;null;QoS 2
18313;Proposed;null;QoS 2
18314;Proposed;null;QoS 2
18315;Proposed;null;QoS 2
18316;Proposed;null;QoS 2
18317;Proposed;null;QoS 2
18318;Proposed;null;QoS 2
18319;Proposed;null;QoS 2
18320;Proposed;null;QoS 2
18321;Proposed;null;QoS 2
18322;Proposed;null;QoS 2
18323;Proposed;null;QoS 2
18324;Proposed;null;QoS 2
18325;Proposed;null;QoS 2
18326;Proposed;null;QoS 2
18327;Proposed;null;QoS 2
18328;Proposed;null;QoS 2
18329;Proposed;null;QoS 2
18330;Proposed;null;QoS 2
18331;Proposed;null;QoS 2
18332;Proposed;null;QoS 2
18333;Proposed;null;QoS 2
18334;Proposed;null;QoS 2
18335;Proposed;null;QoS 2
18336;Proposed;null;QoS 2
18337;Proposed;null;QoS 2
18338;Proposed;null;QoS 2
18339;Proposed;null;QoS 2
18340;Proposed;null;QoS 2
18341;Proposed;null;QoS 2
18342;Proposed;null;QoS 2
18343;Proposed;null;QoS 2
18344;Proposed;null;QoS 2
18345;Proposed;null;QoS 2
18346;Proposed;null;QoS 2
18347;Proposed;null;QoS 2
18348;Proposed;null;QoS 2
18349;Proposed;null;QoS 2
18350;Proposed;null;QoS 2
18351;Proposed;null;QoS 2
18352;Proposed;null;QoS 2
18353;Proposed;null;QoS 2
18354;Proposed;null;QoS 2
18355;Proposed;null;QoS 2
18356;Proposed;null;QoS 2
18357;Proposed;null;QoS 2
18358;Proposed;null;QoS 2
18359;Proposed;null;QoS 2
18360;Proposed;null;QoS 2
18361;Proposed;null;QoS 2
18362;Proposed;null;QoS 2
18363;Proposed;null;QoS 2
18364;Proposed;null;QoS 2
18365;Proposed;null;QoS 2
18366;Proposed;null;QoS 2
18367;Proposed;null;QoS 2
18368;Proposed;null;QoS 2
18369;Proposed;null;QoS 2
18370;Proposed;null;QoS 2
18371;Proposed;null;QoS 2
18372;Proposed;null;QoS 2
18373;Proposed;null;QoS 2
18374;Proposed;null;QoS 2
18375;Proposed;null;QoS 2
18376;Proposed;null;QoS 2
18377;Proposed;null;QoS 2
18378;Proposed;null;QoS 2
18379;Proposed;null;QoS 2
18380;Proposed;null;QoS 2
18381;Proposed;null;QoS 2
18382;Proposed;null;QoS 2
18383;Proposed;null;QoS 2
18384;Proposed;null;QoS 2
18385;Proposed;null;QoS 2
18386;Proposed;null;QoS 2
18387;Proposed;null;QoS 2
18388;Proposed;null;QoS 2
18389;Proposed;null;QoS 2
18390;Proposed;null;QoS 2
18391;Proposed;null;QoS 2
18392;Proposed;null;QoS 2
18393;Proposed;null;QoS 2
18394;Proposed;null;QoS 2
18395;Proposed;null;QoS 2
18396;Proposed;null;QoS 2
18397;Proposed;null;QoS 2
18398;Proposed;null;QoS 2
18399;Proposed;null;QoS 2
18400;Proposed;null;QoS 2
18401;Proposed;null;QoS 2
18402;Proposed;null;QoS 2
18403;Proposed;null;QoS 2
18404;Proposed;null;QoS 2
18405;Proposed;null;QoS 2
18406;Proposed;null;QoS 2
18407;Proposed;null;QoS 2
18408;Proposed;null;QoS 2
18409;Proposed;null;QoS 2
18410;Proposed;null;QoS 2
18411;Proposed;null;QoS 2
18412;Proposed;null;QoS 2
18413;Proposed;null;QoS 2
18414;Proposed;null;QoS 2
18415;Proposed;null;QoS 2
18416;Proposed;null;QoS 2
18417;Proposed;null;QoS 2
18418;Proposed;null;QoS 2
18419;Proposed;null;QoS 2
18420;Proposed;null;QoS 2
18421;Proposed;null;QoS 2
18422;Proposed;null;QoS 2
18423;Proposed;null;QoS 2
18424;Proposed;null;QoS 2
18425;Proposed;null;QoS 2
18426;Proposed;null;QoS 2
18427;Proposed;null;QoS 2
18428;Proposed;null;QoS 2
18429;Proposed;null;QoS 2
18430;Proposed;null;QoS 2
18431;Proposed;null;QoS 2
18432;Proposed;null;QoS 2
18433;Proposed;null;QoS 2
18434;Proposed;null;QoS 2
18435;Proposed;null;QoS 2
18436;Proposed;null;QoS 2
18437;Proposed;null;QoS 2
18438;Proposed;null;QoS 2
18439;Proposed;null;QoS 2
18440;Proposed;null;QoS 2
18441;Proposed;null;QoS 2
18442;Proposed;null;QoS 2
18443;Proposed;null;QoS 2
18444;Proposed;null;QoS 2
18445;Proposed;null;QoS 2
18446;Proposed;null;QoS 2
18447;Proposed;null;QoS 2
18448;Proposed;null;QoS 2
18449;Proposed;null;QoS 2
18450;Proposed;null;QoS 2
18451;Proposed;null;QoS 2
18452;Proposed;null;QoS 2
18453;Proposed;null;QoS 2
18454;Proposed;null;QoS 2
18455;Proposed;null;QoS 2
18456;Proposed;null;QoS 2
18457;Proposed;null;QoS 2
18458;Proposed;null;QoS 2
18459;Proposed;null;QoS 2
18460;Proposed;null;QoS 2
18461;Proposed;null;QoS 2
18462;Proposed;null;QoS 2
18463;Proposed;null;QoS 2
18464;Proposed;null;QoS 2
18465;Proposed;null;QoS 2
18466;Proposed;null;QoS 2
18467;Proposed;null;QoS 2
18468;Proposed;null;QoS 2
18469;Proposed;null;QoS 2
18470;Proposed;null;QoS 2
18471;Proposed;null;QoS 2
18472;Proposed;null;QoS 2
18473;Proposed;null;QoS 2
18474;Proposed;null;QoS 2
18475;Proposed;null;QoS 2
18476;Proposed;null;QoS 2
18477;Proposed;null;QoS 2
18478;Proposed;null;QoS 2
18479;Proposed;null;QoS 2
18480;Proposed;null;QoS 2
18481;Proposed;null;QoS 2
18482;Proposed;null;QoS 2
18483;Proposed;null;QoS 2
18484;Proposed;null;QoS 2
18485;Proposed;null;QoS 2
18486;Proposed;null;QoS 2
18487;Proposed;null;QoS 2
18488;Proposed;null;QoS 2
18489;Proposed;null;QoS 2
18490;Proposed;null;QoS 2
18491;Proposed;null;QoS 2
18492;Proposed;null;QoS 2
18493;Proposed;null;QoS 2
18494;Proposed;null;QoS 2
18495;Proposed;null;QoS 2
18496;Proposed;null;QoS 2
18497;Proposed;null;QoS 2
18498;Proposed;null;QoS 2
18499;Proposed;null;QoS 2
18500;Proposed;null;QoS 2
18501;Proposed;null;QoS 2
18502;Proposed;null;QoS 2
18503;Proposed;null;QoS 2
18504;Proposed;null;QoS 2
18505;Proposed;null;QoS 2
18506;Proposed;null;QoS 2
18507;Proposed;null;QoS 2
18508;Proposed;null;QoS 2
18509;Proposed;null;QoS 2
18510;Proposed;null;QoS 2
18511;Proposed;null;QoS 2
18512;Proposed;null;QoS 2
18513;Proposed;null;QoS 2
18514;Proposed;null;QoS 2
18515;Proposed;null;QoS 2
18516;Proposed;null;QoS 2
18517;Proposed;null;QoS 2
18518;Proposed;null;QoS 2
18519;Proposed;null;QoS 2
18520;Proposed;null;QoS 2
18521;Proposed;null;QoS 2
18522;Proposed;null;QoS 2
18523;Proposed;null;QoS 2
18524;Proposed;null;QoS 2
18525;Proposed;null;QoS 2
18526;Proposed;null;QoS 2
18527;Proposed;null;QoS 2
18528;Proposed;null;QoS 2
18529;Proposed;null;QoS 2
18530;Proposed;null;QoS 2
18531;Proposed;null;QoS 2
18532;Proposed;null;QoS 2
18533;Proposed;null;QoS 2
18534;Proposed;null;QoS 2
18535;Proposed;null;QoS 2
18536;Proposed;null;QoS 2
18537;Proposed;null;QoS 2
18538;Proposed;null;QoS 2
18539;Proposed;null;QoS 2
18540;Proposed;null;QoS 2
18541;Proposed;null;QoS 2
18542;Proposed;null;QoS 2
18543;Proposed;null;QoS 2
18544;Proposed;null;QoS 2
18545;Proposed;null;QoS 2
18546;Proposed;null;QoS 2
18547;Proposed;null;QoS 2
18548;Proposed;null;QoS 2
18549;Proposed;null;QoS 2
18550;Proposed;null;QoS 2
18551;Proposed;null;QoS 2
18552;Proposed;null;QoS 2
18553;Proposed;null;QoS 2
18554;Proposed;null;QoS 2
18555;Proposed;null;QoS 2
18556;Proposed;null;QoS 2
18557;Proposed;null;QoS 2
18558;Proposed;null;QoS 2
18559;Proposed;null;QoS 2
18560;Proposed;null;QoS 2
18561;Proposed;null;QoS 2
18562;Proposed;null;QoS 2
18563;Proposed;null;QoS 2
18564;Proposed;null;QoS 2
18565;Proposed;null;QoS 2
18566;Proposed;null;QoS 2
18567;Proposed;null;QoS 2
18568;Proposed;null;QoS 2
18569;Proposed;null;QoS 2
18570;Proposed;null;QoS 2
18571;Proposed;null;QoS 2
18572;Proposed;null;QoS 2
18573;Proposed;null;QoS 2
18574;Proposed;null;QoS 2
18575;Proposed;null;QoS 2
18576;Proposed;null;QoS 2
18577;Proposed;null;QoS 2
18578;Proposed;null;QoS 2
18579;Proposed;null;QoS 2
18580;Proposed;null;QoS 2
18581;Proposed;null;QoS 2
18582;Proposed;null;QoS 2
18583;Proposed;null;QoS 2
18584;Proposed;null;QoS 2
18585;Proposed;null;QoS 2
18586;Proposed;null;QoS 2
18587;Proposed;null;QoS 2
18588;Proposed;null;QoS 2
18589;Proposed;null;QoS 2
18590;Proposed;null;QoS 2
18591;Proposed;null;QoS 2
18592;Proposed;null;QoS 2
18593;Proposed;null;QoS 2
18594;Proposed;null;QoS 2
18595;Proposed;null;QoS 2
18596;Proposed;null;QoS 2
18597;Proposed;null;QoS 2
18598;Proposed;null;QoS 2
18599;Proposed;null;QoS 2
18600;Proposed;null;QoS 2
18601;Proposed;null;QoS 2
18602;Proposed;null;QoS 2
18603;Proposed;null;QoS 2
18604;Proposed;null;QoS 2
18605;Proposed;null;QoS 2
18606;Proposed;null;QoS 2
18607;Proposed;null;QoS 2
18608;Proposed;null;QoS 2
18609;Proposed;null;QoS 2
18610;Proposed;null;QoS 2
18611;Proposed;null;QoS 2
18612;Proposed;null;QoS 2
18613;Proposed;null;QoS 2
18614;Proposed;null;QoS 2
18615;Proposed;null;QoS 2
18616;Proposed;null;QoS 2
18617;Proposed;null;QoS 2
18618;Proposed;null;QoS 2
18619;Proposed;null;QoS 2
18620;Proposed;null;QoS 2
18621;Proposed;null;QoS 2
18622;Proposed;null;QoS 2
18623;Proposed;null;QoS 2
18624;Proposed;null;QoS 2
18625;Proposed;null;QoS 2
18626;Proposed;null;QoS 2
18627;Proposed;null;QoS 2
18628;Proposed;null;QoS 2
18629;Proposed;null;QoS 2
18630;Proposed;null;QoS 2
18631;Proposed;null;QoS 2
18632;Proposed;null;QoS 2
18633;Proposed;null;QoS 2
18634;Proposed;null;QoS 2
18635;Proposed;null;QoS 2
18636;Proposed;null;QoS 2
18637;Proposed;null;QoS 2
18638;Proposed;null;QoS 2
18639;Proposed;null;QoS 2
18640;Proposed;null;QoS 2
18641;Proposed;null;QoS 2
18642;Proposed;null;QoS 2
18643;Proposed;null;QoS 2
18644;Proposed;null;QoS 2
18645;Proposed;null;QoS 2
18646;Proposed;null;QoS 2
18647;Proposed;null;QoS 2
18648;Proposed;null;QoS 2
18649;Proposed;null;QoS 2
18650;Proposed;null;QoS 2
18651;Proposed;null;QoS 2
18652;Proposed;null;QoS 2
18653;Proposed;null;QoS 2
18654;Proposed;null;QoS 2
18655;Proposed;null;QoS 2
18656;Proposed;null;QoS 2
18657;Proposed;null;QoS 2
18658;Proposed;null;QoS 2
18659;Proposed;null;QoS 2
18660;Proposed;null;QoS 2
18661;Proposed;null;QoS 2
18662;Proposed;null;QoS 2
18663;Proposed;null;QoS 2
18664;Proposed;null;QoS 2
18665;Proposed;null;QoS 2
18666;Proposed;null;QoS 2
18667;Proposed;null;QoS 2
18668;Proposed;null;QoS 2
18669;Proposed;null;QoS 2
18670;Proposed;null;QoS 2
18671;Proposed;null;QoS 2
18672;Proposed;null;QoS 2
18673;Proposed;null;QoS 2
18674;Proposed;null;QoS 2
18675;Proposed;null;QoS 2
18676;Proposed;null;QoS 2
18677;Proposed;null;QoS 2
18678;Proposed;null;QoS 2
18679;Proposed;null;QoS 2
18680;Proposed;null;QoS 2
18681;Proposed;null;QoS 2
18682;Proposed;null;QoS 2
18683;Proposed;null;QoS 2
18684;Proposed;null;QoS 2
18685;Proposed;null;QoS 2
18686;Proposed;null;QoS 2
18687;Proposed;null;QoS 2
18688;Proposed;null;QoS 2
18689;Proposed;null;QoS 2
18690;Proposed;null;QoS 2
18691;Proposed;null;QoS 2
18692;Proposed;null;QoS 2
18693;Proposed;null;QoS 2
18694;Proposed;null;QoS 2
18695;Proposed;null;QoS 2
18696;Proposed;null;QoS 2
18697;Proposed;null;QoS 2
18698;Proposed;null;QoS 2
18699;Proposed;null;QoS 2
18700;Proposed;null;QoS 2
18701;Proposed;null;QoS 2
18702;Proposed;null;QoS 2
18703;Proposed;null;QoS 2
18704;Proposed;null;QoS 2
18705;Proposed;null;QoS 2
18706;Proposed;null;QoS 2
18707;Proposed;null;QoS 2
18708;Proposed;null;QoS 2
18709;Proposed;null;QoS 2
18710;Proposed;null;QoS 2
18711;Proposed;null;QoS 2
18712;Proposed;null;QoS 2
18713;Proposed;null;QoS 2
18714;Proposed;null;QoS 2
18715;Proposed;null;QoS 2
18716;Proposed;null;QoS 2
18717;Proposed;null;QoS 2
18718;Proposed;null;QoS 2
18719;Proposed;null;QoS 2
18720;Proposed;null;QoS 2
18721;Proposed;null;QoS 2
18722;Proposed;null;QoS 2
18723;Proposed;null;QoS 2
18724;Proposed;null;QoS 2
18725;Proposed;null;QoS 2
18726;Proposed;null;QoS 2
18727;Proposed;null;QoS 2
18728;Proposed;null;QoS 2
18729;Proposed;null;QoS 2
18730;Proposed;null;QoS 2
18731;Proposed;null;QoS 2
18732;Proposed;null;QoS 2
18733;Proposed;null;QoS 2
18734;Proposed;null;QoS 2
18735;Proposed;null;QoS 2
18736;Proposed;null;QoS 2
18737;Proposed;null;QoS 2
18738;Proposed;null;QoS 2
18739;Proposed;null;QoS 2
18740;Proposed;null;QoS 2
18741;Proposed;null;QoS 2
18742;Proposed;null;QoS 2
18743;Proposed;null;QoS 2
18744;Proposed;null;QoS 2
18745;Proposed;null;QoS 2
18746;Proposed;null;QoS 2
18747;Proposed;null;QoS 2
18748;Proposed;null;QoS 2
18749;Proposed;null;QoS 2
18750;Proposed;null;QoS 2
18751;Proposed;null;QoS 2
18752;Proposed;null;QoS 2
18753;Proposed;null;QoS 2
18754;Proposed;null;QoS 2
18755;Proposed;null;QoS 2
18756;Proposed;null;QoS 2
18757;Proposed;null;QoS 2
18758;Proposed;null;QoS 2
18759;Proposed;null;QoS 2
18760;Proposed;null;QoS 2
18761;Proposed;null;QoS 2
18762;Proposed;null;QoS 2
18763;Proposed;null;QoS 2
18764;Proposed;null;QoS 2
18765;Proposed;null;QoS 2
18766;Proposed;null;QoS 2
18767;Proposed;null;QoS 2
18768;Proposed;null;QoS 2
18769;Proposed;null;QoS 2
18770;Proposed;null;QoS 2
18771;Proposed;null;QoS 2
18772;Proposed;null;QoS 2
18773;Proposed;null;QoS 2
18774;Proposed;null;QoS 2
18775;Proposed;null;QoS 2
18776;Proposed;null;QoS 2
18777;Proposed;null;QoS 2
18778;Proposed;null;QoS 2
18779;Proposed;null;QoS 2
18780;Proposed;null;QoS 2
18781;Proposed;null;QoS 2
18782;Proposed;null;QoS 2
18783;Proposed;null;QoS 2
18784;Proposed;null;QoS 2
18785;Proposed;null;QoS 2
18786;Proposed;null;QoS 2
18787;Proposed;null;QoS 2
18788;Proposed;null;QoS 2
18789;Proposed;null;QoS 2
18790;Proposed;null;QoS 2
18791;Proposed;null;QoS 2
18792;Proposed;null;QoS 2
18793;Proposed;null;QoS 2
18794;Proposed;null;QoS 2
18795;Proposed;null;QoS 2
18796;Proposed;null;QoS 2
18797;Proposed;null;QoS 2
18798;Proposed;null;QoS 2
18799;Proposed;null;QoS 2
18800;Proposed;null;QoS 2
18801;Proposed;null;QoS 2
18802;Proposed;null;QoS 2
18803;Proposed;null;QoS 2
18804;Proposed;null;QoS 2
18805;Proposed;null;QoS 2
18806;Proposed;null;QoS 2
18807;Proposed;null;QoS 2
18808;Proposed;null;QoS 2
18809;Proposed;null;QoS 2
18810;Proposed;null;QoS 2
18811;Proposed;null;QoS 2
18812;Proposed;null;QoS 2
18813;Proposed;null;QoS 2
18814;Proposed;null;QoS 2
18815;Proposed;null;QoS 2
18816;Proposed;null;QoS 2
18817;Proposed;null;QoS 2
18818;Proposed;null;QoS 2
18819;Proposed;null;QoS 2
18820;Proposed;null;QoS 2
18821;Proposed;null;QoS 2
18822;Proposed;null;QoS 2
18823;Proposed;null;QoS 2
18824;Proposed;null;QoS 2
18825;Proposed;null;QoS 2
18826;Proposed;null;QoS 2
18827;Proposed;null;QoS 2
18828;Proposed;null;QoS 2
18829;Proposed;null;QoS 2
18830;Proposed;null;QoS 2
18831;Proposed;null;QoS 2
18832;Proposed;null;QoS 2
18833;Proposed;null;QoS 2
18834;Proposed;null;QoS 2
18835;Proposed;null;QoS 2
18836;Proposed;null;QoS 2
18837;Proposed;null;QoS 2
18838;Proposed;null;QoS 2
18839;Proposed;null;QoS 2
18840;Proposed;null;QoS 2
18841;Proposed;null;QoS 2
18842;Proposed;null;QoS 2
18843;Proposed;null;QoS 2
18844;Proposed;null;QoS 2
18845;Proposed;null;QoS 2
18846;Proposed;null;QoS 2
18847;Proposed;null;QoS 2
18848;Proposed;null;QoS 2
18849;Proposed;null;QoS 2
18850;Proposed;null;QoS 2
18851;Proposed;null;QoS 2
18852;Proposed;null;QoS 2
18853;Proposed;null;QoS 2
18854;Proposed;null;QoS 2
18855;Proposed;null;QoS 2
18856;Proposed;null;QoS 2
18857;Proposed;null;QoS 2
18858;Proposed;null;QoS 2
18859;Proposed;null;QoS 2
18860;Proposed;null;QoS 2
18861;Proposed;null;QoS 2
18862;Proposed;null;QoS 2
18863;Proposed;null;QoS 2
18864;Proposed;null;QoS 2
18865;Proposed;null;QoS 2
18866;Proposed;null;QoS 2
18867;Proposed;null;QoS 2
18868;Proposed;null;QoS 2
18869;Proposed;null;QoS 2
18870;Proposed;null;QoS 2
18871;Proposed;null;QoS 2
18872;Proposed;null;QoS 2
18873;Proposed;null;QoS 2
18874;Proposed;null;QoS 2
18875;Proposed;null;QoS 2
18876;Proposed;null;QoS 2
18877;Proposed;null;QoS 2
18878;Proposed;null;QoS 2
18879;Proposed;null;QoS 2
18880;Proposed;null;QoS 2
18881;Proposed;null;QoS 2
18882;Proposed;null;QoS 2
18883;Proposed;null;QoS 2
18884;Proposed;null;QoS 2
18885;Proposed;null;QoS 2
18886;Proposed;null;QoS 2
18887;Proposed;null;QoS 2
18888;Proposed;null;QoS 2
18889;Proposed;null;QoS 2
18890;Proposed;null;QoS 2
18891;Proposed;null;QoS 2
18892;Proposed;null;QoS 2
18893;Proposed;null;QoS 2
18894;Proposed;null;QoS 2
18895;Proposed;null;QoS 2
18896;Proposed;null;QoS 2
18897;Proposed;null;QoS 2
18898;Proposed;null;QoS 2
18899;Proposed;null;QoS 2
18900;Proposed;null;QoS 2
18901;Proposed;null;QoS 2
18902;Proposed;null;QoS 2
18903;Proposed;null;QoS 2
18904;Proposed;null;QoS 2
18905;Proposed;null;QoS 2
18906;Proposed;null;QoS 2
18907;Proposed;null;QoS 2
18908;Proposed;null;QoS 2
18909;Proposed;null;QoS 2
18910;Proposed;null;QoS 2
18911;Proposed;null;QoS 2
18912;Proposed;null;QoS 2
18913;Proposed;null;QoS 2
18914;Proposed;null;QoS 2
18915;Proposed;null;QoS 2
18916;Proposed;null;QoS 2
18917;Proposed;null;QoS 2
18918;Proposed;null;QoS 2
18919;Proposed;null;QoS 2
18920;Proposed;null;QoS 2
18921;Proposed;null;QoS 2
18922;Proposed;null;QoS 2
18923;Proposed;null;QoS 2
18924;Proposed;null;QoS 2
18925;Proposed;null;QoS 2
18926;Proposed;null;QoS 2
18927;Proposed;null;QoS 2
18928;Proposed;null;QoS 2
18929;Proposed;null;QoS 2
18930;Proposed;null;QoS 2
18931;Proposed;null;QoS 2
18932;Proposed;null;QoS 2
18933;Proposed;null;QoS 2
18934;Proposed;null;QoS 2
18935;Proposed;null;QoS 2
18936;Proposed;null;QoS 2
18937;Proposed;null;QoS 2
18938;Proposed;null;QoS 2
18939;Proposed;null;QoS 2
18940;Proposed;null;QoS 2
18941;Proposed;null;QoS 2
18942;Proposed;null;QoS 2
18943;Proposed;null;QoS 2
18944;Proposed;null;QoS 2
18945;Proposed;null;QoS 2
18946;Proposed;null;QoS 2
18947;Proposed;null;QoS 2
18948;Proposed;null;QoS 2
18949;Proposed;null;QoS 2
18950;Proposed;null;QoS 2
18951;Proposed;null;QoS 2
18952;Proposed;null;QoS 2
18953;Proposed;null;QoS 2
18954;Proposed;null;QoS 2
18955;Proposed;null;QoS 2
18956;Proposed;null;QoS 2
18957;Proposed;null;QoS 2
18958;Proposed;null;QoS 2
18959;Proposed;null;QoS 2
18960;Proposed;null;QoS 2
18961;Proposed;null;QoS 2
18962;Proposed;null;QoS 2
18963;Proposed;null;QoS 2
18964;Proposed;null;QoS 2
18965;Proposed;null;QoS 2
18966;Proposed;null;QoS 2
18967;Proposed;null;QoS 2
18968;Proposed;null;QoS 2
18969;Proposed;null;QoS 2
18970;Proposed;null;QoS 2
18971;Proposed;null;QoS 2
18972;Proposed;null;QoS 2
18973;Proposed;null;QoS 2
18974;Proposed;null;QoS 2
18975;Proposed;null;QoS 2
18976;Proposed;null;QoS 2
18977;Proposed;null;QoS 2
18978;Proposed;null;QoS 2
18979;Proposed;null;QoS 2
18980;Proposed;null;QoS 2
18981;Proposed;null;QoS 2
18982;Proposed;null;QoS 2
18983;Proposed;null;QoS 2
18984;Proposed;null;QoS 2
18985;Proposed;null;QoS 2
18986;Proposed;null;QoS 2
18987;Proposed;null;QoS 2
18988;Proposed;null;QoS 2
18989;Proposed;null;QoS 2
18990;Proposed;null;QoS 2
18991;Proposed;null;QoS 2
18992;Proposed;null;QoS 2
18993;Proposed;null;QoS 2
18994;Proposed;null;QoS 2
18995;Proposed;null;QoS 2
18996;Proposed;null;QoS 2
18997;Proposed;null;QoS 2
18998;Proposed;null;QoS 2
18999;Proposed;null;QoS 2
19000;Proposed;null;QoS 2
19001;Proposed;null;QoS 2
19002;Proposed;null;QoS 2
19003;Proposed;null;QoS 2
19004;Proposed;null;QoS 2
19005;Proposed;null;QoS 2
19006;Proposed;null;QoS 2
19007;Proposed;null;QoS 2
19008;Proposed;null;QoS 2
19009;Proposed;null;QoS 2
19010;Proposed;null;QoS 2
19011;Proposed;null;QoS 2
19012;Proposed;null;QoS 2
