Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
284;2020-06-28T18:46:44+02:00;0.0031680000000000002;2.003232;4.023808;3.876384;0;0
285;2020-06-28T18:46:45+02:00;0.17660800000000001;0.294848;0.294848;0.30351999999999996;0;0
286;2020-06-28T18:46:46+02:00;0.006288;2.801056;2.8617600000000003;2.9224639999999997;0;0
287;2020-06-28T18:46:47+02:00;0.004704;3.191296;3.5121599999999997;3.477472;0;0
288;2020-06-28T18:46:48+02:00;0.010896000000000001;2.107296;4.058496;4.084512;0;0
289;2020-06-28T18:46:49+02:00;0.0031680000000000002;2.055264;4.093184;4.07584;0;0
290;2020-06-28T18:46:50+02:00;0.005664;1.925184;3.4948159999999997;3.477472;0;0
291;2020-06-28T18:46:51+02:00;0.005952;2.046592;3.408096;3.408096;0;0
292;2020-06-28T18:46:52+02:00;0.0037440000000000004;2.159328;4.786944;4.786944;0;0
293;2020-06-28T18:46:53+02:00;0.0057599999999999995;2.03792;4.318656;4.3273280000000005;0;0
294;2020-06-28T18:46:54+02:00;0.007072;2.063936;3.9457600000000004;3.9457600000000004;0;0
295;2020-06-28T18:46:55+02:00;0.006624;2.159328;4.353344;4.353344;0;0
296;2020-06-28T18:46:56+02:00;0.004704;2.03792;4.362016;4.353344;0;0
297;2020-06-28T18:46:57+02:00;0.003456;2.228704;6.122432;6.1397759999999995;0;0
298;2020-06-28T18:46:58+02:00;0.006448000000000001;1.9772159999999999;5.8362560000000006;5.8362560000000006;0;0
299;2020-06-28T18:46:59+02:00;0.007072;2.159328;5.697504;5.697504;0;0
300;2020-06-28T18:47:00+02:00;0.005664;1.8818240000000002;4.07584;4.093184;0;0
301;2020-06-28T18:47:01+02:00;0.005952;2.25472;3.4688000000000003;3.4514560000000003;0;0
