sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:40:36+02:00";null;null;-44;-44;null;null;null;null
"2020-10-09T12:40:37+02:00";-27;-30;null;null;-46;-56;null;null
"2020-10-09T12:40:40+02:00";null;null;null;null;null;null;-40;-44
"2020-10-09T12:40:41+02:00";null;null;-46;-44;-47;-56;null;null
"2020-10-09T12:40:42+02:00";-29;-29;null;null;null;null;null;null
"2020-10-09T12:40:43+02:00";null;null;null;null;-46;-56;null;null
"2020-10-09T12:40:45+02:00";null;null;null;null;null;null;-40;-43
"2020-10-09T12:40:46+02:00";null;null;null;null;-48;-57;null;null
"2020-10-09T12:40:48+02:00";null;null;null;null;-46;-57;null;null
"2020-10-09T12:40:50+02:00";null;null;null;null;-45;-57;null;null
"2020-10-09T12:42:11+02:00";-29;-30;-44;-45;null;null;null;null
"2020-10-09T12:42:16+02:00";-29;-30;-44;-45;null;null;null;null
"2020-10-09T12:42:19+02:00";null;null;null;null;-47;-61;-40;-43
"2020-10-09T12:42:21+02:00";-29;-28;-44;-45;null;-62;-44;-44
"2020-10-09T12:42:22+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:42:25+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:42:26+02:00";-29;-29;-46;-44;null;null;null;-43
"2020-10-09T12:42:27+02:00";null;null;null;null;-45;-62;null;null
"2020-10-09T12:42:31+02:00";-29;-29;-46;-45;null;-61;-43;-43
"2020-10-09T12:42:32+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:42:36+02:00";-29;-30;-44;-45;null;null;-43;-44
"2020-10-09T12:42:37+02:00";null;null;null;null;-46;-61;null;null
"2020-10-09T12:42:40+02:00";null;null;null;null;null;null;-44;null
"2020-10-09T12:42:41+02:00";-27;-29;-46;-44;null;-61;null;-43
"2020-10-09T12:42:42+02:00";null;null;null;null;-47;null;null;null
"2020-10-09T12:42:46+02:00";-29;-30;-44;-45;-48;-62;-43;-40
"2020-10-09T12:42:51+02:00";-29;-30;-46;-45;null;-62;-46;-43
"2020-10-09T12:42:52+02:00";null;null;null;null;-47;null;null;null
"2020-10-09T12:42:55+02:00";null;null;null;null;null;null;-42;null
"2020-10-09T12:42:56+02:00";-29;-31;-46;-45;-46;-61;null;-42
"2020-10-09T12:43:00+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:43:01+02:00";-29;-29;-44;-44;null;-61;null;-43
"2020-10-09T12:43:02+02:00";null;null;null;null;-46;null;null;null
"2020-10-09T12:43:05+02:00";null;null;null;null;null;null;-42;null
"2020-10-09T12:43:06+02:00";-30;-35;-43;-45;null;-62;null;-43
"2020-10-09T12:43:07+02:00";null;null;null;null;-47;null;null;null
"2020-10-09T12:43:11+02:00";-29;-29;-46;-45;null;null;-46;-43
"2020-10-09T12:43:12+02:00";null;null;null;null;-48;-60;null;null
"2020-10-09T12:43:16+02:00";-29;-30;-49;-44;null;null;-48;-44
"2020-10-09T12:43:17+02:00";null;null;null;null;-46;-62;null;null
"2020-10-09T12:43:20+02:00";null;null;null;null;null;null;-48;-44
"2020-10-09T12:43:21+02:00";-29;-31;-48;-45;null;null;null;null
"2020-10-09T12:43:22+02:00";null;null;null;null;-47;-61;null;null
"2020-10-09T12:43:26+02:00";-29;-29;-47;-45;null;-62;-48;-44
"2020-10-09T12:43:27+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:43:30+02:00";null;null;null;null;null;null;-44;-43
"2020-10-09T12:43:31+02:00";-29;-31;-47;-45;null;-61;null;null
"2020-10-09T12:43:32+02:00";null;null;null;null;-46;null;null;null
"2020-10-09T12:43:35+02:00";null;null;null;null;null;null;-49;null
"2020-10-09T12:43:36+02:00";-28;-29;-49;-45;null;null;null;-44
"2020-10-09T12:43:37+02:00";null;null;null;null;-46;-61;null;null
"2020-10-09T12:43:41+02:00";-29;-30;-47;-45;null;null;-45;-43
"2020-10-09T12:43:42+02:00";null;null;null;null;-46;-61;null;null
