Time;Datetime;STA 2;STA 7;STA 3;STA 5;STA 8;STA 1;STA 4;STA 6
179;2020-09-16T11:27:57+02:00;0.0;0.0;0.0;0.0;0.0;0.0;0.7172034593421942;null
180;2020-09-16T11:27:58+02:00;0.0;0.0;0.0;0.0008680195397166112;0.0006953337696583713;0.0;1.2239829733984169;5.3168971830272405
181;2020-09-16T11:27:59+02:00;0.0;0.003507948283354923;0.0;0.0;0.0;0.0;1.5684481625891598;5.866172055006612
182;2020-09-16T11:28:00+02:00;0.0;0.015180155498020284;0.0;0.0;0.0;0.0;1.2796943903131044;4.120188995619772
183;2020-09-16T11:28:01+02:00;0.0;0.0;0.0;0.0;0.01048209873902509;0.0;0.8341472369847197;3.6110975014054296
184;2020-09-16T11:28:02+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.4697907537756831;5.603714942014455
185;2020-09-16T11:28:03+02:00;0.0;0.0;0.0;0.000701236639713432;0.0010534560725503708;0.0;1.5925712498770668;5.494093428833447
186;2020-09-16T11:28:04+02:00;0.0;0.0016193487799842485;null;0.0;0.0;null;0.9760620994126256;3.9754802193295764
187;2020-09-16T11:28:05+02:00;0.0;0.013139525061397029;0.0;0.0;0.0;0.0;1.1901826766213897;4.3085857079073815
188;2020-09-16T11:28:06+02:00;0.0;0.0;0.0;0.0;0.010018416617518029;0.0;0.9152583919934398;4.029738860380904
189;2020-09-16T11:28:07+02:00;null;0.0;0.0;0.0;0.0;0.0;1.7327785551146468;6.094890169443055
190;2020-09-16T11:28:08+02:00;0.0;0.0;null;0.0025380899792464442;0.0006558778946545403;null;1.1220767955983248;3.692063327308638
191;2020-09-16T11:28:09+02:00;0.0;0.0015858203496617591;0.0;0.0;0.0;0.0;0.8995986741222222;3.8122754866302575
192;2020-09-16T11:28:10+02:00;null;0.015850707163106787;null;0.0;0.0;0.0;1.5957972656871855;5.642912173627857
193;2020-09-16T11:28:11+02:00;0.0;0.0;0.0;0.0;0.008911670416614866;0.0;0.8115246025217189;3.2319244854373013
194;2020-09-16T11:28:12+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.0579354756517028;3.678583110312544
195;2020-09-16T11:28:13+02:00;0.0;0.0;0.0;0.0018226153617646509;0.0005805198094600985;0.0;1.0614421193914876;4.6630660651922735
196;2020-09-16T11:28:14+02:00;0.0;0.0021497980795789845;0.0;0.0;0.0;0.0;1.31426348019984;5.249595457485873
197;2020-09-16T11:28:15+02:00;0.0;0.020264541800469518;0.0;0.0;0.0;0.0;1.6184716721370314;6.146671843695718
198;2020-09-16T11:28:16+02:00;0.0;0.0;0.0;0.0;0.009278944770652605;0.0;0.9372784609665986;3.2129971178924768
199;2020-09-16T11:28:17+02:00;0.0;0.0;0.0;0.0;0.0;0.0;0.8580114383903137;null
200;2020-09-16T11:28:18+02:00;0.0;0.0;0.0;0.0020867711792633232;0.002690290084930765;0.0;1.298593679995007;3.29810583335384
201;2020-09-16T11:28:19+02:00;0.0;0.002415906272630585;0.0;0.0;0.0;0.0;1.3511729626201792;5.102053504591984
202;2020-09-16T11:28:20+02:00;0.0;0.01994612347429475;0.0;0.0;0.0;0.0;1.541098720489205;5.308326610981271
203;2020-09-16T11:28:21+02:00;0.0;null;0.0;0.0;null;0.0;null;null
