#;approach;queueing delay;slice
5464;Proposed;537.478;BE 3
5465;Proposed;428.545;BE 3
5466;Proposed;480.364;BE 3
5467;Proposed;536.664;BE 3
5468;Proposed;459.953;BE 3
5469;Proposed;431.941;BE 3
5470;Proposed;516.024;BE 3
5471;Proposed;494.45;BE 3
5472;Proposed;476.978;BE 3
5473;Proposed;588.464;BE 3
5474;Proposed;524.526;BE 3
5475;Proposed;751.816;BE 3
5476;Proposed;703.613;BE 3
5477;Proposed;643.003;BE 3
5478;Proposed;708.61;BE 3
5479;Proposed;null;BE 3
5480;Proposed;587.83;BE 3
5481;Proposed;700.353;BE 3
5482;Proposed;552.016;BE 3
5483;Proposed;644.353;BE 3
5484;Proposed;768.525;BE 3
5485;Proposed;780.13;BE 3
5486;Proposed;516.413;BE 3
5487;Proposed;606.168;BE 3
5488;Proposed;498.948;BE 3
5489;Proposed;595.369;BE 3
5490;Proposed;626.213;BE 3
5491;Proposed;644.032;BE 3
5492;Proposed;655.075;BE 3
5493;Proposed;676.054;BE 3
5494;Proposed;628.638;BE 3
5495;Proposed;667.947;BE 3
5496;Proposed;626.152;BE 3
5497;Proposed;525.391;BE 3
5498;Proposed;757.429;BE 3
5499;Proposed;null;BE 3
5500;Proposed;790.2;BE 3
5501;Proposed;681.386;BE 3
5502;Proposed;633.562;BE 3
5503;Proposed;583.786;BE 3
5504;Proposed;560.381;BE 3
5505;Proposed;580.492;BE 3
5506;Proposed;463.102;BE 3
5507;Proposed;609.152;BE 3
5508;Proposed;682.409;BE 3
5509;Proposed;699.69;BE 3
5510;Proposed;622.933;BE 3
5511;Proposed;649.304;BE 3
5512;Proposed;699.65;BE 3
5513;Proposed;681.915;BE 3
5514;Proposed;513.272;BE 3
5515;Proposed;424.888;BE 3
5516;Proposed;409.738;BE 3
5517;Proposed;452.159;BE 3
5518;Proposed;583.8;BE 3
5519;Proposed;null;BE 3
5520;Proposed;613.201;BE 3
5521;Proposed;641.55;BE 3
5522;Proposed;682.3;BE 3
5523;Proposed;685.721;BE 3
5524;Proposed;642.673;BE 3
5525;Proposed;672.824;BE 3
5526;Proposed;660.679;BE 3
5527;Proposed;679.07;BE 3
5528;Proposed;662.851;BE 3
5529;Proposed;740.711;BE 3
5530;Proposed;null;BE 3
5531;Proposed;null;BE 3
5532;Proposed;null;BE 3
5533;Proposed;null;BE 3
5534;Proposed;null;BE 3
5535;Proposed;null;BE 3
5536;Proposed;null;BE 3
5537;Proposed;null;BE 3
5538;Proposed;null;BE 3
5539;Proposed;null;BE 3
5540;Proposed;null;BE 3
5541;Proposed;null;BE 3
5542;Proposed;null;BE 3
5543;Proposed;null;BE 3
5544;Proposed;null;BE 3
5545;Proposed;null;BE 3
5546;Proposed;null;BE 3
5547;Proposed;null;BE 3
5548;Proposed;null;BE 3
5549;Proposed;null;BE 3
5550;Proposed;null;BE 3
5551;Proposed;null;BE 3
5552;Proposed;null;BE 3
5553;Proposed;null;BE 3
5554;Proposed;null;BE 3
5555;Proposed;null;BE 3
5556;Proposed;null;BE 3
5557;Proposed;null;BE 3
5558;Proposed;null;BE 3
5559;Proposed;null;BE 3
5560;Proposed;null;BE 3
5561;Proposed;null;BE 3
5562;Proposed;null;BE 3
5563;Proposed;null;BE 3
5564;Proposed;null;BE 3
5565;Proposed;null;BE 3
5566;Proposed;null;BE 3
5567;Proposed;null;BE 3
5568;Proposed;null;BE 3
5569;Proposed;null;BE 3
5570;Proposed;null;BE 3
5571;Proposed;null;BE 3
5572;Proposed;null;BE 3
5573;Proposed;null;BE 3
5574;Proposed;null;BE 3
5575;Proposed;null;BE 3
5576;Proposed;null;BE 3
5577;Proposed;null;BE 3
5578;Proposed;null;BE 3
5579;Proposed;null;BE 3
5580;Proposed;null;BE 3
5581;Proposed;null;BE 3
5582;Proposed;null;BE 3
5583;Proposed;null;BE 3
5584;Proposed;null;BE 3
5585;Proposed;null;BE 3
5586;Proposed;null;BE 3
5587;Proposed;null;BE 3
5588;Proposed;null;BE 3
5589;Proposed;null;BE 3
5590;Proposed;null;BE 3
5591;Proposed;null;BE 3
5592;Proposed;null;BE 3
5593;Proposed;null;BE 3
5594;Proposed;null;BE 3
5595;Proposed;null;BE 3
5596;Proposed;null;BE 3
5597;Proposed;null;BE 3
5598;Proposed;null;BE 3
5599;Proposed;null;BE 3
5600;Proposed;null;BE 3
5601;Proposed;null;BE 3
5602;Proposed;null;BE 3
5603;Proposed;null;BE 3
5604;Proposed;null;BE 3
5605;Proposed;null;BE 3
5606;Proposed;null;BE 3
5607;Proposed;null;BE 3
5608;Proposed;null;BE 3
5609;Proposed;null;BE 3
5610;Proposed;null;BE 3
5611;Proposed;287.146;BE 3
5612;Proposed;608.119;BE 3
5613;Proposed;608.564;BE 3
5614;Proposed;536.639;BE 3
5615;Proposed;557.774;BE 3
5616;Proposed;590.739;BE 3
5617;Proposed;640.971;BE 3
5618;Proposed;638.743;BE 3
5619;Proposed;null;BE 3
5620;Proposed;630.975;BE 3
5621;Proposed;630.286;BE 3
5622;Proposed;596.144;BE 3
5623;Proposed;576.875;BE 3
5624;Proposed;543.936;BE 3
5625;Proposed;683.904;BE 3
5626;Proposed;682.628;BE 3
5627;Proposed;682.082;BE 3
5628;Proposed;676.794;BE 3
5629;Proposed;679.591;BE 3
5630;Proposed;681.975;BE 3
5631;Proposed;679.936;BE 3
5632;Proposed;738.282;BE 3
5633;Proposed;805.112;BE 3
5634;Proposed;835.944;BE 3
5635;Proposed;759.358;BE 3
5636;Proposed;739.889;BE 3
5637;Proposed;735.936;BE 3
5638;Proposed;723.895;BE 3
5639;Proposed;null;BE 3
5640;Proposed;671.436;BE 3
5641;Proposed;749.037;BE 3
5642;Proposed;796.356;BE 3
5643;Proposed;771.098;BE 3
5644;Proposed;704.837;BE 3
5645;Proposed;680.731;BE 3
5646;Proposed;783.197;BE 3
5647;Proposed;670.842;BE 3
5648;Proposed;773.246;BE 3
5649;Proposed;760.719;BE 3
5650;Proposed;837.405;BE 3
5651;Proposed;793.36;BE 3
5652;Proposed;698.59;BE 3
5653;Proposed;770.282;BE 3
5654;Proposed;732.964;BE 3
5655;Proposed;741.058;BE 3
5656;Proposed;696.748;BE 3
5657;Proposed;706.154;BE 3
5658;Proposed;738.157;BE 3
5659;Proposed;null;BE 3
5660;Proposed;733.047;BE 3
5661;Proposed;753.656;BE 3
5662;Proposed;650.461;BE 3
5663;Proposed;709.403;BE 3
5664;Proposed;697.152;BE 3
5665;Proposed;836.303;BE 3
5666;Proposed;768.39;BE 3
5667;Proposed;810.652;BE 3
5668;Proposed;811.602;BE 3
5669;Proposed;792.209;BE 3
5670;Proposed;810.767;BE 3
5671;Proposed;959.498;BE 3
5672;Proposed;811.435;BE 3
5673;Proposed;808.025;BE 3
5674;Proposed;808.215;BE 3
5675;Proposed;717.143;BE 3
5676;Proposed;766.239;BE 3
5677;Proposed;691.815;BE 3
5678;Proposed;694.469;BE 3
5679;Proposed;null;BE 3
5680;Proposed;687.285;BE 3
5681;Proposed;607.356;BE 3
5682;Proposed;815.783;BE 3
5683;Proposed;613.482;BE 3
5684;Proposed;604.274;BE 3
5685;Proposed;751.912;BE 3
5686;Proposed;845.089;BE 3
5687;Proposed;776.505;BE 3
5688;Proposed;755.965;BE 3
5689;Proposed;784.733;BE 3
5690;Proposed;813.196;BE 3
5691;Proposed;808.572;BE 3
5692;Proposed;816.589;BE 3
5693;Proposed;816.498;BE 3
5694;Proposed;823.326;BE 3
5695;Proposed;822.972;BE 3
5696;Proposed;819.372;BE 3
5697;Proposed;800.376;BE 3
5698;Proposed;714.066;BE 3
5699;Proposed;null;BE 3
5700;Proposed;715.676;BE 3
5701;Proposed;662.662;BE 3
5702;Proposed;681.921;BE 3
5703;Proposed;689.342;BE 3
5704;Proposed;665.767;BE 3
5705;Proposed;642.74;BE 3
5706;Proposed;610.67;BE 3
5707;Proposed;608.177;BE 3
5708;Proposed;602.472;BE 3
5709;Proposed;655.849;BE 3
5710;Proposed;671.975;BE 3
5711;Proposed;686.841;BE 3
5712;Proposed;685.638;BE 3
5713;Proposed;747.361;BE 3
5714;Proposed;740.825;BE 3
5715;Proposed;644.574;BE 3
5716;Proposed;695.326;BE 3
5717;Proposed;601.745;BE 3
5718;Proposed;574.231;BE 3
5719;Proposed;690.888;BE 3
5720;Proposed;765.696;BE 3
5721;Proposed;625.176;BE 3
5722;Proposed;614.518;BE 3
5723;Proposed;488.087;BE 3
5724;Proposed;660.329;BE 3
5725;Proposed;582.821;BE 3
5726;Proposed;510.914;BE 3
5727;Proposed;578.074;BE 3
5728;Proposed;638.394;BE 3
5729;Proposed;625.069;BE 3
5730;Proposed;614.03;BE 3
5731;Proposed;620.829;BE 3
5732;Proposed;655.563;BE 3
5733;Proposed;542.861;BE 3
5734;Proposed;587.655;BE 3
5735;Proposed;527.368;BE 3
5736;Proposed;644.352;BE 3
5737;Proposed;656.821;BE 3
5738;Proposed;561.819;BE 3
5739;Proposed;null;BE 3
5740;Proposed;596.912;BE 3
5741;Proposed;655.935;BE 3
5742;Proposed;655.361;BE 3
5743;Proposed;586.982;BE 3
5744;Proposed;484.318;BE 3
5745;Proposed;492.971;BE 3
5746;Proposed;571.965;BE 3
5747;Proposed;506.926;BE 3
5748;Proposed;630.547;BE 3
5749;Proposed;619.37;BE 3
5750;Proposed;753.98;BE 3
5751;Proposed;784.862;BE 3
5752;Proposed;780.083;BE 3
5753;Proposed;764.646;BE 3
5754;Proposed;685.126;BE 3
5755;Proposed;600.957;BE 3
5756;Proposed;572.698;BE 3
5757;Proposed;569.788;BE 3
5758;Proposed;636.744;BE 3
5759;Proposed;null;BE 3
5760;Proposed;676.56;BE 3
5761;Proposed;665.597;BE 3
5762;Proposed;648.704;BE 3
5763;Proposed;604.999;BE 3
5764;Proposed;627.956;BE 3
5765;Proposed;756.047;BE 3
5766;Proposed;707.113;BE 3
5767;Proposed;615.481;BE 3
5768;Proposed;631.182;BE 3
5769;Proposed;627.094;BE 3
5770;Proposed;631.09;BE 3
5771;Proposed;674.812;BE 3
5772;Proposed;669.367;BE 3
5773;Proposed;650.092;BE 3
5774;Proposed;623.641;BE 3
5775;Proposed;595.206;BE 3
5776;Proposed;701.829;BE 3
5777;Proposed;646.937;BE 3
5778;Proposed;608.556;BE 3
5779;Proposed;610.452;BE 3
5780;Proposed;649.004;BE 3
5781;Proposed;646.839;BE 3
5782;Proposed;643.512;BE 3
5783;Proposed;621.184;BE 3
5784;Proposed;638.597;BE 3
5785;Proposed;643.75;BE 3
5786;Proposed;652.219;BE 3
5787;Proposed;667.619;BE 3
5788;Proposed;662.345;BE 3
5789;Proposed;737.138;BE 3
5790;Proposed;677.082;BE 3
5791;Proposed;644.027;BE 3
5792;Proposed;691.349;BE 3
5793;Proposed;669.728;BE 3
5794;Proposed;679.78;BE 3
5795;Proposed;650.019;BE 3
5796;Proposed;652.439;BE 3
5797;Proposed;640.879;BE 3
5798;Proposed;665.32;BE 3
5799;Proposed;null;BE 3
5800;Proposed;632.136;BE 3
5801;Proposed;643.464;BE 3
5802;Proposed;655.868;BE 3
5803;Proposed;628.99;BE 3
5804;Proposed;null;BE 3
5805;Proposed;551.059;BE 3
5806;Proposed;591.745;BE 3
5807;Proposed;666.552;BE 3
5808;Proposed;634.648;BE 3
5809;Proposed;633.856;BE 3
5810;Proposed;711.995;BE 3
5811;Proposed;662.956;BE 3
5812;Proposed;671.695;BE 3
5813;Proposed;718.212;BE 3
5814;Proposed;655.993;BE 3
5815;Proposed;559.213;BE 3
5816;Proposed;483.413;BE 3
5817;Proposed;527.058;BE 3
5818;Proposed;597.023;BE 3
5819;Proposed;null;BE 3
5820;Proposed;624.077;BE 3
5821;Proposed;764.923;BE 3
5822;Proposed;690.677;BE 3
5823;Proposed;591.673;BE 3
5824;Proposed;617.804;BE 3
5825;Proposed;634.155;BE 3
5826;Proposed;685.702;BE 3
5827;Proposed;640.544;BE 3
5828;Proposed;622.991;BE 3
5829;Proposed;659.575;BE 3
5830;Proposed;654.634;BE 3
5831;Proposed;736.872;BE 3
5832;Proposed;673.871;BE 3
5833;Proposed;643.01;BE 3
5834;Proposed;718.044;BE 3
5835;Proposed;670.154;BE 3
5836;Proposed;686.944;BE 3
5837;Proposed;665.442;BE 3
5838;Proposed;681.291;BE 3
5839;Proposed;null;BE 3
5840;Proposed;642.701;BE 3
5841;Proposed;653.352;BE 3
5842;Proposed;638.984;BE 3
5843;Proposed;686.358;BE 3
5844;Proposed;648.877;BE 3
5845;Proposed;636.525;BE 3
5846;Proposed;629.482;BE 3
5847;Proposed;630.071;BE 3
5848;Proposed;681.665;BE 3
5849;Proposed;656.284;BE 3
5850;Proposed;701.316;BE 3
5851;Proposed;664.549;BE 3
5852;Proposed;702.622;BE 3
5853;Proposed;669.001;BE 3
5854;Proposed;671.707;BE 3
5855;Proposed;660.55;BE 3
5856;Proposed;811.357;BE 3
5857;Proposed;739.781;BE 3
5858;Proposed;666.001;BE 3
5859;Proposed;null;BE 3
5860;Proposed;622.722;BE 3
5861;Proposed;652.157;BE 3
5862;Proposed;649.041;BE 3
5863;Proposed;624.727;BE 3
5864;Proposed;606.449;BE 3
5865;Proposed;593.645;BE 3
5866;Proposed;644.931;BE 3
5867;Proposed;771.758;BE 3
5868;Proposed;709.722;BE 3
5869;Proposed;702.828;BE 3
5870;Proposed;756.453;BE 3
5871;Proposed;723.525;BE 3
5872;Proposed;726.784;BE 3
5873;Proposed;733.746;BE 3
5874;Proposed;729.587;BE 3
5875;Proposed;643.351;BE 3
5876;Proposed;619.604;BE 3
5877;Proposed;614.787;BE 3
5878;Proposed;648.793;BE 3
5879;Proposed;null;BE 3
5880;Proposed;683.975;BE 3
5881;Proposed;654.482;BE 3
5882;Proposed;588.936;BE 3
5883;Proposed;585.444;BE 3
5884;Proposed;606.422;BE 3
5885;Proposed;579.783;BE 3
5886;Proposed;598.656;BE 3
5887;Proposed;656.775;BE 3
5888;Proposed;619.216;BE 3
5889;Proposed;756.836;BE 3
5890;Proposed;635.192;BE 3
5891;Proposed;691.864;BE 3
5892;Proposed;650.878;BE 3
5893;Proposed;658.43;BE 3
5894;Proposed;658.434;BE 3
5895;Proposed;650.318;BE 3
5896;Proposed;666.077;BE 3
5897;Proposed;678.401;BE 3
5898;Proposed;697.059;BE 3
5899;Proposed;null;BE 3
5900;Proposed;593.806;BE 3
5901;Proposed;657.328;BE 3
5902;Proposed;651.145;BE 3
5903;Proposed;716.902;BE 3
5904;Proposed;627.011;BE 3
5905;Proposed;677.472;BE 3
5906;Proposed;667.493;BE 3
5907;Proposed;613.606;BE 3
5908;Proposed;696.126;BE 3
5909;Proposed;618.606;BE 3
5910;Proposed;518.644;BE 3
5911;Proposed;674.145;BE 3
5912;Proposed;631.44;BE 3
5913;Proposed;649.041;BE 3
5914;Proposed;696.394;BE 3
5915;Proposed;653.644;BE 3
5916;Proposed;536.796;BE 3
5917;Proposed;647.518;BE 3
5918;Proposed;647.486;BE 3
5919;Proposed;null;BE 3
5920;Proposed;656.088;BE 3
5921;Proposed;682.734;BE 3
5922;Proposed;618.357;BE 3
5923;Proposed;634.221;BE 3
5924;Proposed;538.128;BE 3
5925;Proposed;526.7;BE 3
5926;Proposed;625.818;BE 3
5927;Proposed;669.502;BE 3
5928;Proposed;648.094;BE 3
5929;Proposed;663.761;BE 3
5930;Proposed;714.444;BE 3
5931;Proposed;768.291;BE 3
5932;Proposed;777.096;BE 3
5933;Proposed;737.463;BE 3
5934;Proposed;785.588;BE 3
5935;Proposed;691.869;BE 3
5936;Proposed;650.698;BE 3
5937;Proposed;625.049;BE 3
5938;Proposed;634.579;BE 3
5939;Proposed;null;BE 3
5940;Proposed;649.017;BE 3
5941;Proposed;592.887;BE 3
5942;Proposed;652.565;BE 3
5943;Proposed;685.626;BE 3
5944;Proposed;669.874;BE 3
5945;Proposed;663.066;BE 3
5946;Proposed;706.339;BE 3
5947;Proposed;699.385;BE 3
5948;Proposed;645.372;BE 3
5949;Proposed;634.868;BE 3
5950;Proposed;726.202;BE 3
5951;Proposed;629.079;BE 3
5952;Proposed;541.028;BE 3
5953;Proposed;549.009;BE 3
5954;Proposed;494.1;BE 3
5955;Proposed;596.11;BE 3
5956;Proposed;627.924;BE 3
5957;Proposed;672.254;BE 3
5958;Proposed;686.268;BE 3
5959;Proposed;null;BE 3
5960;Proposed;666.331;BE 3
5961;Proposed;676.41;BE 3
5962;Proposed;610.042;BE 3
5963;Proposed;789.768;BE 3
5964;Proposed;705.01;BE 3
5965;Proposed;642.644;BE 3
5966;Proposed;725.226;BE 3
5967;Proposed;698.581;BE 3
5968;Proposed;651.177;BE 3
5969;Proposed;633.242;BE 3
5970;Proposed;706.654;BE 3
5971;Proposed;621.624;BE 3
5972;Proposed;609.221;BE 3
5973;Proposed;614.336;BE 3
5974;Proposed;635.207;BE 3
5975;Proposed;605.614;BE 3
5976;Proposed;657.151;BE 3
5977;Proposed;706.801;BE 3
5978;Proposed;621.387;BE 3
5979;Proposed;null;BE 3
5980;Proposed;647.214;BE 3
5981;Proposed;649.602;BE 3
5982;Proposed;692.779;BE 3
5983;Proposed;713.689;BE 3
5984;Proposed;575.915;BE 3
5985;Proposed;562.314;BE 3
5986;Proposed;584.299;BE 3
5987;Proposed;636.552;BE 3
5988;Proposed;625.503;BE 3
5989;Proposed;688.672;BE 3
5990;Proposed;792.929;BE 3
5991;Proposed;771.473;BE 3
5992;Proposed;792.067;BE 3
5993;Proposed;769.026;BE 3
5994;Proposed;794.631;BE 3
5995;Proposed;682.496;BE 3
5996;Proposed;649.476;BE 3
5997;Proposed;698.284;BE 3
5998;Proposed;689.188;BE 3
5999;Proposed;685.58;BE 3
6000;Proposed;619.478;BE 3
6001;Proposed;null;BE 3
6002;Proposed;null;BE 3
6003;Proposed;null;BE 3
6004;Proposed;null;BE 3
6005;Proposed;null;BE 3
6006;Proposed;null;BE 3
6007;Proposed;null;BE 3
6008;Proposed;null;BE 3
6009;Proposed;null;BE 3
6010;Proposed;null;BE 3
6011;Proposed;null;BE 3
6012;Proposed;null;BE 3
6013;Proposed;null;BE 3
6014;Proposed;null;BE 3
6015;Proposed;null;BE 3
6016;Proposed;null;BE 3
6017;Proposed;null;BE 3
6018;Proposed;null;BE 3
6019;Proposed;null;BE 3
6020;Proposed;null;BE 3
6021;Proposed;null;BE 3
6022;Proposed;null;BE 3
6023;Proposed;null;BE 3
6024;Proposed;null;BE 3
6025;Proposed;null;BE 3
6026;Proposed;null;BE 3
6027;Proposed;null;BE 3
6028;Proposed;null;BE 3
6029;Proposed;null;BE 3
6030;Proposed;null;BE 3
6031;Proposed;null;BE 3
6032;Proposed;null;BE 3
6033;Proposed;null;BE 3
6034;Proposed;null;BE 3
6035;Proposed;null;BE 3
6036;Proposed;null;BE 3
6037;Proposed;null;BE 3
6038;Proposed;null;BE 3
6039;Proposed;null;BE 3
6040;Proposed;null;BE 3
6041;Proposed;null;BE 3
6042;Proposed;null;BE 3
6043;Proposed;null;BE 3
6044;Proposed;null;BE 3
6045;Proposed;null;BE 3
6046;Proposed;null;BE 3
6047;Proposed;null;BE 3
6048;Proposed;null;BE 3
6049;Proposed;null;BE 3
6050;Proposed;null;BE 3
6051;Proposed;null;BE 3
6052;Proposed;null;BE 3
6053;Proposed;null;BE 3
6054;Proposed;null;BE 3
6055;Proposed;null;BE 3
6056;Proposed;null;BE 3
6057;Proposed;null;BE 3
6058;Proposed;null;BE 3
6059;Proposed;null;BE 3
6060;Proposed;null;BE 3
6061;Proposed;null;BE 3
6062;Proposed;null;BE 3
6063;Proposed;null;BE 3
6064;Proposed;null;BE 3
6065;Proposed;null;BE 3
6066;Proposed;null;BE 3
6067;Proposed;null;BE 3
6068;Proposed;null;BE 3
6069;Proposed;null;BE 3
6070;Proposed;null;BE 3
6071;Proposed;null;BE 3
6072;Proposed;null;BE 3
6073;Proposed;null;BE 3
6074;Proposed;null;BE 3
6075;Proposed;null;BE 3
6076;Proposed;null;BE 3
6077;Proposed;null;BE 3
6078;Proposed;null;BE 3
6079;Proposed;null;BE 3
6080;Proposed;null;BE 3
6081;Proposed;null;BE 3
6082;Proposed;null;BE 3
6083;Proposed;null;BE 3
6084;Proposed;null;BE 3
6085;Proposed;null;BE 3
6086;Proposed;null;BE 3
6087;Proposed;null;BE 3
6088;Proposed;null;BE 3
6089;Proposed;null;BE 3
6090;Proposed;null;BE 3
6091;Proposed;null;BE 3
6092;Proposed;null;BE 3
6093;Proposed;null;BE 3
6094;Proposed;null;BE 3
6095;Proposed;null;BE 3
6096;Proposed;null;BE 3
6097;Proposed;null;BE 3
6098;Proposed;null;BE 3
6099;Proposed;null;BE 3
6100;Proposed;null;BE 3
6101;Proposed;null;BE 3
6102;Proposed;null;BE 3
6103;Proposed;null;BE 3
6104;Proposed;null;BE 3
6105;Proposed;null;BE 3
6106;Proposed;null;BE 3
6107;Proposed;null;BE 3
6108;Proposed;null;BE 3
6109;Proposed;null;BE 3
6110;Proposed;null;BE 3
6111;Proposed;null;BE 3
6112;Proposed;null;BE 3
6113;Proposed;null;BE 3
6114;Proposed;null;BE 3
6115;Proposed;null;BE 3
6116;Proposed;null;BE 3
6117;Proposed;null;BE 3
6118;Proposed;null;BE 3
6119;Proposed;null;BE 3
6120;Proposed;null;BE 3
6121;Proposed;null;BE 3
6122;Proposed;null;BE 3
6123;Proposed;null;BE 3
6124;Proposed;null;BE 3
6125;Proposed;null;BE 3
6126;Proposed;null;BE 3
6127;Proposed;null;BE 3
6128;Proposed;null;BE 3
6129;Proposed;null;BE 3
6130;Proposed;null;BE 3
6131;Proposed;null;BE 3
6132;Proposed;null;BE 3
6133;Proposed;null;BE 3
6134;Proposed;null;BE 3
6135;Proposed;null;BE 3
6136;Proposed;null;BE 3
6137;Proposed;null;BE 3
6138;Proposed;null;BE 3
6139;Proposed;null;BE 3
6140;Proposed;null;BE 3
6141;Proposed;null;BE 3
6142;Proposed;null;BE 3
6143;Proposed;null;BE 3
6144;Proposed;null;BE 3
6145;Proposed;null;BE 3
6146;Proposed;null;BE 3
6147;Proposed;null;BE 3
6148;Proposed;null;BE 3
6149;Proposed;null;BE 3
6150;Proposed;null;BE 3
6151;Proposed;null;BE 3
6152;Proposed;null;BE 3
6153;Proposed;null;BE 3
6154;Proposed;null;BE 3
6155;Proposed;null;BE 3
6156;Proposed;null;BE 3
6157;Proposed;null;BE 3
6158;Proposed;null;BE 3
6159;Proposed;null;BE 3
6160;Proposed;null;BE 3
6161;Proposed;null;BE 3
6162;Proposed;null;BE 3
6163;Proposed;null;BE 3
6164;Proposed;null;BE 3
6165;Proposed;null;BE 3
6166;Proposed;null;BE 3
6167;Proposed;null;BE 3
6168;Proposed;null;BE 3
6169;Proposed;null;BE 3
6170;Proposed;null;BE 3
6171;Proposed;null;BE 3
6172;Proposed;null;BE 3
6173;Proposed;null;BE 3
6174;Proposed;null;BE 3
6175;Proposed;null;BE 3
6176;Proposed;null;BE 3
6177;Proposed;null;BE 3
6178;Proposed;null;BE 3
6179;Proposed;null;BE 3
6180;Proposed;null;BE 3
6181;Proposed;null;BE 3
6182;Proposed;null;BE 3
6183;Proposed;null;BE 3
6184;Proposed;null;BE 3
6185;Proposed;null;BE 3
6186;Proposed;null;BE 3
6187;Proposed;null;BE 3
6188;Proposed;null;BE 3
6189;Proposed;null;BE 3
6190;Proposed;null;BE 3
6191;Proposed;null;BE 3
6192;Proposed;null;BE 3
6193;Proposed;null;BE 3
6194;Proposed;null;BE 3
6195;Proposed;null;BE 3
6196;Proposed;null;BE 3
6197;Proposed;null;BE 3
6198;Proposed;null;BE 3
6199;Proposed;null;BE 3
6200;Proposed;null;BE 3
6201;Proposed;null;BE 3
6202;Proposed;null;BE 3
6203;Proposed;null;BE 3
6204;Proposed;null;BE 3
6205;Proposed;null;BE 3
6206;Proposed;null;BE 3
6207;Proposed;null;BE 3
6208;Proposed;null;BE 3
6209;Proposed;null;BE 3
6210;Proposed;null;BE 3
6211;Proposed;null;BE 3
6212;Proposed;null;BE 3
6213;Proposed;null;BE 3
6214;Proposed;null;BE 3
6215;Proposed;null;BE 3
6216;Proposed;null;BE 3
6217;Proposed;null;BE 3
6218;Proposed;null;BE 3
6219;Proposed;null;BE 3
6220;Proposed;null;BE 3
6221;Proposed;null;BE 3
6222;Proposed;null;BE 3
6223;Proposed;null;BE 3
6224;Proposed;null;BE 3
6225;Proposed;null;BE 3
6226;Proposed;null;BE 3
6227;Proposed;null;BE 3
6228;Proposed;null;BE 3
6229;Proposed;null;BE 3
6230;Proposed;null;BE 3
6231;Proposed;null;BE 3
6232;Proposed;null;BE 3
6233;Proposed;null;BE 3
6234;Proposed;null;BE 3
6235;Proposed;null;BE 3
6236;Proposed;null;BE 3
6237;Proposed;null;BE 3
6238;Proposed;null;BE 3
6239;Proposed;null;BE 3
6240;Proposed;null;BE 3
6241;Proposed;null;BE 3
6242;Proposed;null;BE 3
6243;Proposed;null;BE 3
6244;Proposed;null;BE 3
6245;Proposed;null;BE 3
6246;Proposed;null;BE 3
6247;Proposed;null;BE 3
6248;Proposed;null;BE 3
6249;Proposed;null;BE 3
6250;Proposed;null;BE 3
6251;Proposed;null;BE 3
6252;Proposed;null;BE 3
6253;Proposed;null;BE 3
6254;Proposed;null;BE 3
6255;Proposed;null;BE 3
6256;Proposed;null;BE 3
6257;Proposed;null;BE 3
6258;Proposed;null;BE 3
6259;Proposed;null;BE 3
6260;Proposed;null;BE 3
6261;Proposed;null;BE 3
6262;Proposed;null;BE 3
6263;Proposed;null;BE 3
6264;Proposed;null;BE 3
6265;Proposed;null;BE 3
6266;Proposed;null;BE 3
6267;Proposed;null;BE 3
6268;Proposed;null;BE 3
6269;Proposed;null;BE 3
6270;Proposed;null;BE 3
6271;Proposed;null;BE 3
6272;Proposed;null;BE 3
6273;Proposed;null;BE 3
6274;Proposed;null;BE 3
6275;Proposed;null;BE 3
6276;Proposed;null;BE 3
6277;Proposed;null;BE 3
6278;Proposed;null;BE 3
6279;Proposed;null;BE 3
6280;Proposed;null;BE 3
6281;Proposed;null;BE 3
6282;Proposed;null;BE 3
6283;Proposed;null;BE 3
6284;Proposed;null;BE 3
6285;Proposed;null;BE 3
6286;Proposed;null;BE 3
6287;Proposed;null;BE 3
6288;Proposed;null;BE 3
6289;Proposed;null;BE 3
6290;Proposed;null;BE 3
6291;Proposed;null;BE 3
6292;Proposed;null;BE 3
6293;Proposed;null;BE 3
6294;Proposed;null;BE 3
6295;Proposed;null;BE 3
6296;Proposed;null;BE 3
6297;Proposed;null;BE 3
6298;Proposed;null;BE 3
6299;Proposed;null;BE 3
6300;Proposed;null;BE 3
6301;Proposed;null;BE 3
6302;Proposed;null;BE 3
6303;Proposed;null;BE 3
6304;Proposed;null;BE 3
6305;Proposed;null;BE 3
6306;Proposed;null;BE 3
6307;Proposed;null;BE 3
6308;Proposed;null;BE 3
6309;Proposed;null;BE 3
6310;Proposed;null;BE 3
6311;Proposed;null;BE 3
6312;Proposed;null;BE 3
6313;Proposed;null;BE 3
6314;Proposed;null;BE 3
6315;Proposed;null;BE 3
6316;Proposed;null;BE 3
6317;Proposed;null;BE 3
6318;Proposed;null;BE 3
6319;Proposed;null;BE 3
6320;Proposed;null;BE 3
6321;Proposed;null;BE 3
6322;Proposed;null;BE 3
6323;Proposed;null;BE 3
6324;Proposed;null;BE 3
6325;Proposed;null;BE 3
6326;Proposed;null;BE 3
6327;Proposed;null;BE 3
6328;Proposed;null;BE 3
6329;Proposed;null;BE 3
6330;Proposed;null;BE 3
6331;Proposed;null;BE 3
6332;Proposed;null;BE 3
6333;Proposed;null;BE 3
6334;Proposed;null;BE 3
6335;Proposed;null;BE 3
6336;Proposed;null;BE 3
6337;Proposed;null;BE 3
